,Application Time,User Mark,Headset Position x,Headset Position y,Headset Position z,Headset Position error,Headset Orientation Quaternion x,Headset Orientation Quaternion y,Headset Orientation Quaternion z,Headset Orientation Quaternion w,Headset Orientation Quaternion error,Combined Gaze Ray pos x,Combined Gaze Ray pos y,Combined Gaze Ray pos z,Combined Gaze Ray dir x,Combined Gaze Ray dir y,Combined Gaze Ray dir z,Combined Gaze Ray error,Gaze Depth,Gaze Depth error,Eye Ray left pos x,Eye Ray left pos y,Eye Ray left pos z,Eye Ray left dir x,Eye Ray left dir y,Eye Ray left dir z,Eye Ray left error,Eye Ray right pos x,Eye Ray right pos y,Eye Ray right pos z,Eye Ray right dir x,Eye Ray right dir y,Eye Ray right dir z,Eye Ray right error,Eye Ray Raw left pos x,Eye Ray Raw left pos y,Eye Ray Raw left pos z,Eye Ray Raw left dir x,Eye Ray Raw left dir y,Eye Ray Raw left dir z,Eye Ray Raw left error,Eye Ray Raw right pos x,Eye Ray Raw right pos y,Eye Ray Raw right pos z,Eye Ray Raw right dir x,Eye Ray Raw right dir y,Eye Ray Raw right dir z,Eye Ray Raw right error,Eye State left,Eye State left error,Eye State right,Eye State right error,Pupil Radius (millimeters) left,Pupil Radius (millimeters) left error,Pupil Radius (millimeters) right,Pupil Radius (millimeters) right error,Gazed Object,Gazed Object error,Eye Torsion (degrees) left,Eye Torsion (degrees) left error,Eye Torsion (degrees) right,Eye Torsion (degrees) right error,User Presence,User Presence error,User Attention Shift,User Attention Shift error,IPD (millimeters),IPD (millimeters) error,IOD (millimeters),IOD (millimeters) error,Eyeball Radius (millimiters) left,Eyeball Radius (millimiters) left error,Eyeball Radius (millimiters) right,Eyeball Radius (millimiters) right error,Screen Gaze left x,Screen Gaze left y,Screen Gaze left error,Screen Gaze right x,Screen Gaze right y,Screen Gaze right error,Eye Shape left point 0 x,Eye Shape left point 0 y,Eye Shape left point 1 x,Eye Shape left point 1 y,Eye Shape left point 2 x,Eye Shape left point 2 y,Eye Shape left point 3 x,Eye Shape left point 3 y,Eye Shape left point 4 x,Eye Shape left point 4 y,Eye Shape left point 5 x,Eye Shape left point 5 y,Eye Shape left point 6 x,Eye Shape left point 6 y,Eye Shape left point 7 x,Eye Shape left point 7 y,Eye Shape left point 8 x,Eye Shape left point 8 y,Eye Shape left point 9 x,Eye Shape left point 9 y,Eye Shape left point 10 x,Eye Shape left point 10 y,Eye Shape left point 11 x,Eye Shape left point 11 y,Eye Shape left error,Eye Shape right point 0 x,Eye Shape right point 0 y,Eye Shape right point 1 x,Eye Shape right point 1 y,Eye Shape right point 2 x,Eye Shape right point 2 y,Eye Shape right point 3 x,Eye Shape right point 3 y,Eye Shape right point 4 x,Eye Shape right point 4 y,Eye Shape right point 5 x,Eye Shape right point 5 y,Eye Shape right point 6 x,Eye Shape right point 6 y,Eye Shape right point 7 x,Eye Shape right point 7 y,Eye Shape right point 8 x,Eye Shape right point 8 y,Eye Shape right point 9 x,Eye Shape right point 9 y,Eye Shape right point 10 x,Eye Shape right point 10 y,Eye Shape right point 11 x,Eye Shape right point 11 y,Eye Shape right error,Pupil Shape left center x,Pupil Shape left center y,Pupil Shape left size x,Pupil Shape left size y,Pupil Shape left angle (degrees),Pupil Shape left error,Pupil Shape right center x,Pupil Shape right center y,Pupil Shape right size x,Pupil Shape right size y,Pupil Shape right angle (degrees),Pupil Shape right error
,2.0819,,0.00334,0.15367,0.04974,,-0.03376,0.00102,-0.01061,0.99937,,0.00000,0.00000,0.00000,-0.12549,-0.05748,0.99043,,0.67410,,-0.03150,0.00000,0.00000,-0.12232,-0.06488,0.99037,,0.03150,0.00000,0.00000,-0.11776,-0.05060,0.99175,,-0.03150,0.00000,0.00000,-0.12207,-0.06074,0.99066,,0.03150,0.00000,0.00000,-0.10397,-0.05702,0.99294,,Opened,,Opened,,1.99,,1.93,,,,1.965,,1.816,,1,,0,,66.46,,67.31,,13.50,Data_Uncalibrated,13.50,Data_Uncalibrated,-0.12978,-0.06088,,-0.11976,-0.05102,,224.59,167.92,199.61,169.34,174.64,171.75,149.66,172.75,124.69,171.28,99.72,167.65,74.74,163.54,99.72,133.71,124.69,116.95,149.66,111.51,174.64,117.13,199.61,135.04,,92.53,166.69,119.74,167.77,146.94,168.71,174.15,169.43,201.35,169.90,228.56,170.18,255.76,170.41,228.56,134.99,201.35,116.06,174.15,108.43,146.94,111.27,119.74,128.07,,149.31,138.69,26.74,28.21,5.033,,161.25,135.90,26.87,26.47,74.962,
,2.0963,,0.00335,0.15367,0.04974,,-0.03374,0.00108,-0.01063,0.99937,,0.00000,0.00000,0.00000,-0.11769,-0.05584,0.99148,,0.66471,,-0.03150,0.00000,0.00000,-0.12154,-0.06396,0.99052,,0.03150,0.00000,0.00000,-0.10657,-0.04911,0.99309,,-0.03150,0.00000,0.00000,-0.11635,-0.05796,0.99152,,0.03150,0.00000,0.00000,-0.08979,-0.04712,0.99485,,Opened,,Opened,,2.00,,1.95,,,,1.895,,1.850,,1,,0,,66.45,,67.27,,13.50,Data_Uncalibrated,13.50,Data_Uncalibrated,-0.12930,-0.06027,,-0.10742,-0.04974,,224.59,167.92,199.61,169.34,174.64,171.75,149.66,172.75,124.69,171.28,99.72,167.65,74.74,163.54,99.72,133.71,124.69,116.95,149.66,111.51,174.64,117.13,199.61,135.04,,92.53,166.69,119.74,167.77,146.94,168.71,174.15,169.43,201.35,169.90,228.56,170.18,255.76,170.41,228.56,134.99,201.35,116.06,174.15,108.43,146.94,111.27,119.74,128.07,,149.86,138.74,26.74,28.32,9.576,,161.95,135.79,26.36,27.47,10.309,
,2.1104,,0.00335,0.15367,0.04976,,-0.03370,0.00109,-0.01065,0.99937,,0.00000,0.00000,0.00000,-0.10112,-0.04941,0.99365,,0.66471,,-0.03150,0.00000,0.00000,-0.09952,-0.04784,0.99389,,0.03150,0.00000,0.00000,-0.09836,-0.04879,0.99395,,-0.03150,0.00000,0.00000,-0.08254,-0.03498,0.99597,,0.03150,0.00000,0.00000,-0.08014,-0.04782,0.99564,,Opened,,Opened,,2.01,,1.94,,,,1.830,,1.812,,1,,0,,66.45,,67.27,,13.50,Data_Uncalibrated,13.50,Data_Uncalibrated,-0.11011,-0.04772,,-0.09865,-0.04944,,225.56,169.86,200.35,170.39,175.14,171.80,149.93,172.11,124.72,170.44,99.51,167.07,74.31,163.38,99.51,133.49,124.72,116.43,149.93,110.72,175.14,116.39,200.35,135.06,,92.53,166.69,119.74,167.77,146.94,168.71,174.15,169.43,201.35,169.90,228.56,170.18,255.76,170.41,228.56,134.99,201.35,116.06,174.15,108.43,146.94,111.27,119.74,128.07,,149.97,138.67,26.77,28.35,7.077,,162.34,135.79,26.14,27.61,9.581,
,2.1248,,0.00336,0.15366,0.04976,,-0.03370,0.00108,-0.01066,0.99937,,0.00000,0.00000,0.00000,-0.09289,-0.04742,0.99455,,0.68187,,-0.03150,0.00000,0.00000,-0.08925,-0.04558,0.99497,,0.03150,0.00000,0.00000,-0.09466,-0.04813,0.99435,,-0.03150,0.00000,0.00000,-0.07368,-0.04779,0.99614,,0.03150,0.00000,0.00000,-0.08369,-0.04566,0.99544,,Opened,,Opened,,1.99,,1.95,,,,1.176,,1.948,,1,,0,,66.47,,67.28,,13.50,Data_Uncalibrated,13.50,Data_Uncalibrated,-0.09753,-0.04441,,-0.09401,-0.04881,,225.56,169.86,200.35,170.39,175.14,171.80,149.93,172.11,124.72,170.44,99.51,167.07,74.31,163.38,99.51,133.49,124.72,116.43,149.93,110.72,175.14,116.39,200.35,135.06,,92.53,166.69,119.74,167.77,146.94,168.71,174.15,169.43,201.35,169.90,228.56,170.18,255.76,170.41,228.56,134.99,201.35,116.06,174.15,108.43,146.94,111.27,119.74,128.07,,150.52,138.71,26.33,28.38,8.653,,162.79,135.91,26.34,27.76,8.404,
,2.1389,,0.00336,0.15366,0.04977,,-0.03365,0.00104,-0.01068,0.99938,,0.00000,0.00000,0.00000,-0.08460,-0.04765,0.99527,,0.68187,,-0.03150,0.00000,0.00000,-0.08481,-0.04655,0.99531,,0.03150,0.00000,0.00000,-0.08267,-0.04752,0.99544,,-0.03150,0.00000,0.00000,-0.06939,-0.04960,0.99636,,0.03150,0.00000,0.00000,-0.06207,-0.04623,0.99700,,Opened,,Opened,,1.99,,1.96,,,,1.106,,1.924,,1,,0,,66.47,,67.28,,13.50,Data_Uncalibrated,13.50,Data_Uncalibrated,-0.09238,-0.04493,,-0.08169,-0.04836,,225.56,169.86,200.35,170.39,175.14,171.80,149.93,172.11,124.72,170.44,99.51,167.07,74.31,163.38,99.51,133.49,124.72,116.43,149.93,110.72,175.14,116.39,200.35,135.06,,91.95,168.09,119.14,168.91,146.33,169.38,173.52,169.68,200.70,169.89,227.89,170.05,255.08,170.13,227.89,134.91,200.70,115.63,173.52,108.41,146.33,112.58,119.14,130.60,,150.82,138.83,26.82,28.11,9.069,,163.34,136.05,27.46,26.94,77.341,
,2.1532,,0.00335,0.15366,0.04978,,-0.03364,0.00100,-0.01067,0.99938,,0.00000,0.00000,0.00000,-0.12311,-0.05459,0.99089,,0.68187,,-0.03150,0.00000,0.00000,-0.10945,-0.04942,0.99276,,0.03150,0.00000,0.00000,-0.14175,-0.06126,0.98801,,-0.03150,0.00000,0.00000,-0.13045,-0.05136,0.99012,,0.03150,0.00000,0.00000,-0.15174,-0.06322,0.98640,,Opened,,Opened,,2.03,,1.98,,,,1.013,,1.407,,1,,1,,66.47,,67.28,,13.50,Data_Uncalibrated,13.50,Data_Uncalibrated,-0.11378,-0.04687,,-0.13422,-0.05959,,224.54,168.66,199.52,169.80,174.49,171.85,149.46,172.61,124.43,171.13,99.40,167.68,74.38,163.74,99.40,133.88,124.43,117.21,149.46,111.92,174.49,117.69,199.52,135.71,,91.46,167.76,118.62,168.68,145.78,169.39,172.94,169.82,200.09,170.00,227.25,170.08,254.41,170.29,227.25,135.18,200.09,116.39,172.94,108.92,145.78,111.98,118.62,129.03,,146.56,139.13,27.30,28.61,16.767,,158.96,136.35,26.26,28.41,28.190,
,2.1675,,0.00334,0.15366,0.04978,,-0.03363,0.00098,-0.01064,0.99938,,0.00000,0.00000,0.00000,-0.14745,-0.05777,0.98738,,0.68187,,-0.03150,0.00000,0.00000,-0.13259,-0.05216,0.98980,,0.03150,0.00000,0.00000,-0.16207,-0.06377,0.98472,,-0.03150,0.00000,0.00000,-0.15375,-0.05460,0.98660,,0.03150,0.00000,0.00000,-0.18313,-0.06629,0.98085,,Opened,,Opened,,2.03,,1.99,,,,1.979,,2.783,,1,,1,,66.47,,67.28,,13.50,Data_Uncalibrated,13.50,Data_Uncalibrated,-0.13921,-0.04946,,-0.16305,-0.06316,,224.54,168.66,199.52,169.80,174.49,171.85,149.46,172.61,124.43,171.13,99.40,167.68,74.38,163.74,99.40,133.88,124.43,117.21,149.46,111.92,174.49,117.69,199.52,135.71,,91.46,167.76,118.62,168.68,145.78,169.39,172.94,169.82,200.09,170.00,227.25,170.08,254.41,170.29,227.25,135.18,200.09,116.39,172.94,108.92,145.78,111.98,118.62,129.03,,144.93,139.45,26.56,29.63,25.414,,157.15,136.38,26.31,28.79,30.890,
,2.1815,,0.00334,0.15366,0.04978,,-0.03362,0.00100,-0.01063,0.99938,,0.00000,0.00000,0.00000,-0.17266,-0.06351,0.98293,,0.65582,,-0.03150,0.00000,0.00000,-0.16902,-0.06076,0.98374,,0.03150,0.00000,0.00000,-0.17826,-0.06705,0.98170,,-0.03150,0.00000,0.00000,-0.18769,-0.06510,0.98007,,0.03150,0.00000,0.00000,-0.19884,-0.07115,0.97745,,Opened,,Opened,,2.00,,1.97,,,,2.380,,3.248,,1,,1,,66.43,,67.37,,13.50,Data_Uncalibrated,13.50,Data_Uncalibrated,-0.17797,-0.05733,,-0.18151,-0.06653,,224.54,168.66,199.52,169.80,174.49,171.85,149.46,172.61,124.43,171.13,99.40,167.68,74.38,163.74,99.40,133.88,124.43,117.21,149.46,111.92,174.49,117.69,199.52,135.71,,91.46,167.76,118.62,168.68,145.78,169.39,172.94,169.82,200.09,170.00,227.25,170.08,254.41,170.29,227.25,135.18,200.09,116.39,172.94,108.92,145.78,111.98,118.62,129.03,,144.23,139.53,26.30,28.97,18.178,,156.26,136.41,26.13,28.20,18.333,
,2.1962,,0.00333,0.15366,0.04978,,-0.03362,0.00103,-0.01059,0.99938,,0.00000,0.00000,0.00000,-0.17474,-0.06332,0.98258,,0.67252,,-0.03150,0.00000,0.00000,-0.17735,-0.06232,0.98217,,0.03150,0.00000,0.00000,-0.17753,-0.06602,0.98190,,-0.03150,0.00000,0.00000,-0.19263,-0.06582,0.97906,,0.03150,0.00000,0.00000,-0.17085,-0.06092,0.98341,,Opened,,Opened,,2.05,,1.98,,,,2.994,,3.384,,1,,0,,66.46,,67.00,,13.50,Data_Uncalibrated,13.50,Data_Uncalibrated,-0.18896,-0.05913,,-0.18134,-0.06587,,224.54,168.66,199.52,169.80,174.49,171.85,149.46,172.61,124.43,171.13,99.40,167.68,74.38,163.74,99.40,133.88,124.43,117.21,149.46,111.92,174.49,117.69,199.52,135.71,,91.46,167.76,118.62,168.68,145.78,169.39,172.94,169.82,200.09,170.00,227.25,170.08,254.41,170.29,227.25,135.18,200.09,116.39,172.94,108.92,145.78,111.98,118.62,129.03,,144.75,139.45,26.92,29.49,11.574,,156.60,136.36,26.56,28.24,26.074,
,2.2100,,0.00332,0.15366,0.04978,,-0.03362,0.00104,-0.01055,0.99938,,0.00000,0.00000,0.00000,-0.17756,-0.06128,0.98220,,0.63651,,-0.03150,0.00000,0.00000,-0.17833,-0.06257,0.98198,,0.03150,0.00000,0.00000,-0.18228,-0.05834,0.98151,,-0.03150,0.00000,0.00000,-0.17431,-0.06115,0.98279,,0.03150,0.00000,0.00000,-0.19162,-0.06371,0.97940,,Opened,,Opened,,2.02,,1.98,,,,2.727,,3.216,,1,,0,,66.40,,67.42,,13.50,Data_Uncalibrated,13.50,Data_Uncalibrated,-0.19049,-0.05947,,-0.18661,-0.05992,,224.54,168.66,199.52,169.80,174.49,171.85,149.46,172.61,124.43,171.13,99.40,167.68,74.38,163.74,99.40,133.88,124.43,117.21,149.46,111.92,174.49,117.69,199.52,135.71,,91.46,167.76,118.62,168.68,145.78,169.39,172.94,169.82,200.09,170.00,227.25,170.08,254.41,170.29,227.25,135.18,200.09,116.39,172.94,108.92,145.78,111.98,118.62,129.03,,145.39,139.31,26.54,29.14,19.217,,157.26,136.30,26.25,28.31,19.334,
,2.2246,,0.00331,0.15366,0.04978,,-0.03362,0.00104,-0.01050,0.99938,,0.00000,0.00000,0.00000,-0.17814,-0.06060,0.98214,,0.63022,,-0.03150,0.00000,0.00000,-0.17778,-0.06259,0.98208,,0.03150,0.00000,0.00000,-0.18357,-0.05659,0.98138,,-0.03150,0.00000,0.00000,-0.17165,-0.06296,0.98314,,0.03150,0.00000,0.00000,-0.18721,-0.05098,0.98100,,Opened,,Opened,,2.04,,2.02,,,,2.642,,3.293,,1,,0,,66.39,,67.51,,13.50,Data_Uncalibrated,13.50,Data_Uncalibrated,-0.19014,-0.05950,,-0.18829,-0.05811,,224.54,168.66,199.52,169.80,174.49,171.85,149.46,172.61,124.43,171.13,99.40,167.68,74.38,163.74,99.40,133.88,124.43,117.21,149.46,111.92,174.49,117.69,199.52,135.71,,91.46,167.76,118.62,168.68,145.78,169.39,172.94,169.82,200.09,170.00,227.25,170.08,254.41,170.29,227.25,135.18,200.09,116.39,172.94,108.92,145.78,111.98,118.62,129.03,,146.00,139.23,26.74,29.61,13.912,,157.89,136.28,27.04,28.55,18.865,
,2.2389,,0.00330,0.15366,0.04977,,-0.03365,0.00105,-0.01048,0.99938,,0.00000,0.00000,0.00000,-0.17802,-0.06042,0.98217,,0.63022,,-0.03150,0.00000,0.00000,-0.17663,-0.06264,0.98228,,0.03150,0.00000,0.00000,-0.18358,-0.05624,0.98139,,-0.03150,0.00000,0.00000,-0.16772,-0.06317,0.98381,,0.03150,0.00000,0.00000,-0.18364,-0.05123,0.98166,,Opened,,Opened,,2.02,,1.97,,,,2.449,,3.166,,1,,0,,66.39,,67.51,,13.50,Data_Uncalibrated,13.50,Data_Uncalibrated,-0.18920,-0.05956,,-0.18836,-0.05776,,224.54,168.66,199.52,169.80,174.49,171.85,149.46,172.61,124.43,171.13,99.40,167.68,74.38,163.74,99.40,133.88,124.43,117.21,149.46,111.92,174.49,117.69,199.52,135.71,,91.46,167.76,118.62,168.68,145.78,169.39,172.94,169.82,200.09,170.00,227.25,170.08,254.41,170.29,227.25,135.18,200.09,116.39,172.94,108.92,145.78,111.98,118.62,129.03,,146.20,139.14,26.45,29.32,10.352,,158.24,136.22,26.25,28.23,14.684,
,2.2532,,0.00329,0.15366,0.04977,,-0.03366,0.00104,-0.01046,0.99938,,0.00000,0.00000,0.00000,-0.17681,-0.05997,0.98242,,0.63022,,-0.03150,0.00000,0.00000,-0.17261,-0.06291,0.98298,,0.03150,0.00000,0.00000,-0.18296,-0.05563,0.98155,,-0.03150,0.00000,0.00000,-0.16080,-0.06377,0.98492,,0.03150,0.00000,0.00000,-0.17751,-0.05170,0.98276,,Opened,,Opened,,2.04,,1.99,,,,2.528,,3.163,,1,,0,,66.39,,67.51,,13.50,Data_Uncalibrated,13.50,Data_Uncalibrated,-0.18544,-0.05981,,-0.18787,-0.05716,,224.54,168.66,199.52,169.80,174.49,171.85,149.46,172.61,124.43,171.13,99.40,167.68,74.38,163.74,99.40,133.88,124.43,117.21,149.46,111.92,174.49,117.69,199.52,135.71,,91.46,167.76,118.62,168.68,145.78,169.39,172.94,169.82,200.09,170.00,227.25,170.08,254.41,170.29,227.25,135.18,200.09,116.39,172.94,108.92,145.78,111.98,118.62,129.03,,146.95,139.13,26.79,29.40,5.391,,159.01,136.16,26.57,28.46,14.951,
,2.2674,,0.00328,0.15366,0.04976,,-0.03368,0.00101,-0.01043,0.99938,,0.00000,0.00000,0.00000,-0.17345,-0.05927,0.98306,,0.63022,,-0.03150,0.00000,0.00000,-0.16782,-0.06312,0.98380,,0.03150,0.00000,0.00000,-0.17991,-0.05444,0.98218,,-0.03150,0.00000,0.00000,-0.15526,-0.06363,0.98582,,0.03150,0.00000,0.00000,-0.16924,-0.05093,0.98426,,Opened,,Opened,,2.03,,2.02,,,,2.530,,2.921,,1,,0,,66.39,,67.51,,13.50,Data_Uncalibrated,13.50,Data_Uncalibrated,-0.18046,-0.05998,,-0.18500,-0.05595,,224.54,168.66,199.52,169.80,174.49,171.85,149.46,172.61,124.43,171.13,99.40,167.68,74.38,163.74,99.40,133.88,124.43,117.21,149.46,111.92,174.49,117.69,199.52,135.71,,91.46,167.76,118.62,168.68,145.78,169.39,172.94,169.82,200.09,170.00,227.25,170.08,254.41,170.29,227.25,135.18,200.09,116.39,172.94,108.92,145.78,111.98,118.62,129.03,,147.52,139.06,27.01,29.06,12.429,,159.43,136.15,27.07,28.62,15.596,
,2.2817,,0.00327,0.15367,0.04976,,-0.03369,0.00099,-0.01039,0.99938,,0.00000,0.00000,0.00000,-0.15702,-0.05832,0.98587,,0.63022,,-0.03150,0.00000,0.00000,-0.15482,-0.06345,0.98590,,0.03150,0.00000,0.00000,-0.15872,-0.05247,0.98593,,-0.03150,0.00000,0.00000,-0.13501,-0.06388,0.98878,,0.03150,0.00000,0.00000,-0.13989,-0.05129,0.98884,,Opened,,Opened,,2.05,,2.02,,,,2.542,,2.473,,1,,0,,66.39,,67.51,,13.50,Data_Uncalibrated,13.50,Data_Uncalibrated,-0.16721,-0.06014,,-0.16322,-0.05368,,224.54,168.66,199.52,169.80,174.49,171.85,149.46,172.61,124.43,171.13,99.40,167.68,74.38,163.74,99.40,133.88,124.43,117.21,149.46,111.92,174.49,117.69,199.52,135.71,,91.46,167.76,118.62,168.68,145.78,169.39,172.94,169.82,200.09,170.00,227.25,170.08,254.41,170.29,227.25,135.18,200.09,116.39,172.94,108.92,145.78,111.98,118.62,129.03,,148.16,138.98,28.28,28.17,72.501,,160.36,136.15,27.43,28.52,9.043,
,2.2960,,0.00326,0.15367,0.04976,,-0.03370,0.00101,-0.01036,0.99938,,0.00000,0.00000,0.00000,-0.15006,-0.05861,0.98694,,0.63022,,-0.03150,0.00000,0.00000,-0.14928,-0.06361,0.98675,,0.03150,0.00000,0.00000,-0.15059,-0.05313,0.98717,,-0.03150,0.00000,0.00000,-0.13272,-0.06399,0.98909,,0.03150,0.00000,0.00000,-0.13233,-0.05454,0.98970,,Opened,,Opened,,2.05,,2.01,,,,2.243,,2.360,,1,,0,,66.39,,67.51,,13.50,Data_Uncalibrated,13.50,Data_Uncalibrated,-0.16115,-0.06022,,-0.15457,-0.05407,,224.54,168.66,199.52,169.80,174.49,171.85,149.46,172.61,124.43,171.13,99.40,167.68,74.38,163.74,99.40,133.88,124.43,117.21,149.46,111.92,174.49,117.69,199.52,135.71,,91.46,167.76,118.62,168.68,145.78,169.39,172.94,169.82,200.09,170.00,227.25,170.08,254.41,170.29,227.25,135.18,200.09,116.39,172.94,108.92,145.78,111.98,118.62,129.03,,148.51,139.05,27.63,28.89,24.375,,160.78,136.27,27.07,28.69,12.173,
,2.3103,,0.00326,0.15367,0.04976,,-0.03368,0.00108,-0.01034,0.99938,,0.00000,0.00000,0.00000,-0.15006,-0.05861,0.98694,,0.63022,,-0.03150,0.00000,0.00000,-0.14928,-0.06361,0.98675,,0.03150,0.00000,0.00000,-0.15059,-0.05313,0.98717,,-0.03150,0.00000,0.00000,-0.13272,-0.06399,0.98909,,0.03150,0.00000,0.00000,-0.13233,-0.05454,0.98970,,Opened,,Opened,,2.05,,2.01,,,,2.243,,2.360,,1,,0,,66.39,,67.51,,13.50,Data_Uncalibrated,13.50,Data_Uncalibrated,-0.16115,-0.06022,,-0.15457,-0.05407,,224.54,168.66,199.52,169.80,174.49,171.85,149.46,172.61,124.43,171.13,99.40,167.68,74.38,163.74,99.40,133.88,124.43,117.21,149.46,111.92,174.49,117.69,199.52,135.71,,91.46,167.76,118.62,168.68,145.78,169.39,172.94,169.82,200.09,170.00,227.25,170.08,254.41,170.29,227.25,135.18,200.09,116.39,172.94,108.92,145.78,111.98,118.62,129.03,,148.51,139.05,27.63,28.89,24.375,,160.78,136.27,27.07,28.69,12.173,
,2.3244,,0.00326,0.15366,0.04977,,-0.03366,0.00117,-0.01032,0.99938,,0.00000,0.00000,0.00000,-0.13277,-0.06103,0.98927,,0.63022,,-0.03150,0.00000,0.00000,-0.14259,-0.06380,0.98772,,0.03150,0.00000,0.00000,-0.11499,-0.06037,0.99153,,-0.03150,0.00000,0.00000,-0.13056,-0.06417,0.98936,,0.03150,0.00000,0.00000,-0.12794,-0.06265,0.98980,,Opened,,Opened,,2.03,,2.00,,,,2.118,,1.711,,1,,0,,66.39,,67.51,,13.50,Data_Uncalibrated,13.50,Data_Uncalibrated,-0.15398,-0.06031,,-0.11811,-0.05983,,224.54,168.66,199.52,169.80,174.49,171.85,149.46,172.61,124.43,171.13,99.40,167.68,74.38,163.74,99.40,133.88,124.43,117.21,149.46,111.92,174.49,117.69,199.52,135.71,,92.54,167.34,119.57,168.19,146.61,169.03,173.64,169.68,200.67,170.06,227.70,170.24,254.73,170.43,227.70,134.95,200.67,115.85,173.64,108.48,146.61,112.00,119.57,129.37,,147.76,139.18,27.13,28.96,20.116,,160.15,136.36,26.92,28.56,10.768,
,2.3385,,0.00328,0.15366,0.04979,,-0.03360,0.00125,-0.01034,0.99938,,0.00000,0.00000,0.00000,-0.18009,-0.05894,0.98188,,0.68345,,-0.03150,0.00000,0.00000,-0.17476,-0.05557,0.98304,,0.03150,0.00000,0.00000,-0.19643,-0.06572,0.97831,,-0.03150,0.00000,0.00000,-0.19516,-0.05027,0.97948,,0.03150,0.00000,0.00000,-0.19941,-0.06564,0.97772,,Opened,,Opened,,2.07,,2.04,,,,1.893,,2.364,,1,,1,,66.48,,67.33,,13.50,Data_Uncalibrated,13.50,Data_Uncalibrated,-0.18508,-0.05384,,-0.19402,-0.06514,,223.40,166.31,198.54,168.35,173.69,170.97,148.83,172.25,123.97,171.31,99.12,168.32,74.26,164.48,99.12,133.35,123.97,116.64,148.83,111.82,173.69,117.88,198.54,135.37,,91.46,167.11,118.42,168.04,145.38,168.83,172.34,169.42,199.29,169.80,226.25,169.99,253.21,170.07,226.25,134.30,199.29,116.13,172.34,108.93,145.38,111.43,118.42,127.68,,143.77,139.48,27.06,30.07,24.956,,156.00,136.51,26.97,29.40,24.487,
,2.3533,,0.00329,0.15365,0.04980,,-0.03355,0.00131,-0.01034,0.99938,,0.00000,0.00000,0.00000,-0.20907,-0.06601,0.97567,,0.67303,,-0.03150,0.00000,0.00000,-0.20998,-0.05770,0.97600,,0.03150,0.00000,0.00000,-0.21022,-0.07326,0.97490,,-0.03150,0.00000,0.00000,-0.22983,-0.06150,0.97129,,0.03150,0.00000,0.00000,-0.22806,-0.07986,0.97037,,Opened,,Opened,,2.04,,2.03,,,,3.125,,4.208,Data_LowAccuracy,1,,1,,66.46,,67.25,,13.50,Data_Uncalibrated,13.50,Data_Uncalibrated,-0.22629,-0.05558,,-0.21730,-0.07367,,223.40,166.31,198.54,168.35,173.69,170.97,148.83,172.25,123.97,171.31,99.12,168.32,74.26,164.48,99.12,133.35,123.97,116.64,148.83,111.82,173.69,117.88,198.54,135.37,,91.46,167.11,118.42,168.04,145.38,168.83,172.34,169.42,199.29,169.80,226.25,169.99,253.21,170.07,226.25,134.30,199.29,116.13,172.34,108.93,145.38,111.43,118.42,127.68,,141.66,139.97,26.48,29.65,20.870,,153.72,136.84,26.65,29.57,28.069,
,2.3677,,0.00329,0.15365,0.04981,,-0.03352,0.00137,-0.01033,0.99938,,0.00000,0.00000,0.00000,-0.21206,-0.06665,0.97498,,0.65264,,-0.03150,0.00000,0.00000,-0.21346,-0.05838,0.97521,,0.03150,0.00000,0.00000,-0.21272,-0.07405,0.97430,,-0.03150,0.00000,0.00000,-0.21305,-0.06131,0.97512,,0.03150,0.00000,0.00000,-0.22154,-0.07527,0.97224,,Opened,,Opened,,2.04,,2.04,,,,3.080,,4.390,,1,,0,,66.43,,67.35,,13.50,Data_Uncalibrated,13.50,Data_Uncalibrated,-0.23049,-0.05618,,-0.22118,-0.07439,,223.40,166.31,198.54,168.35,173.69,170.97,148.83,172.25,123.97,171.31,99.12,168.32,74.26,164.48,99.12,133.35,123.97,116.64,148.83,111.82,173.69,117.88,198.54,135.37,,91.46,167.11,118.42,168.04,145.38,168.83,172.34,169.42,199.29,169.80,226.25,169.99,253.21,170.07,226.25,134.30,199.29,116.13,172.34,108.93,145.38,111.43,118.42,127.68,,142.29,139.92,26.85,29.32,14.106,,154.24,136.81,27.01,29.34,31.630,
